id_partida,ano_campeonato,Data,Mandante,Visitante,estado_mandante,estado_visitante,gols_mandante,gols_visitante,resultado_mandante,resultado_visitante,placar_status,Fase,tipo_fase,is_mata_mata,is_classico_estadual,total_gols,saldo_gols_mandante,saldo_gols_visitante,pontos_mandante,pontos_visitante
8907,1994,1994-10-29,Botafogo,Sport,RJ,PE,2.0,5.0,D,V,NORMAL,B,Fase de Grupos,False,False,7,-3,3,0,2
8908,1994,1994-10-29,Corinthians,Paysandu,SP,PA,2.0,1.0,V,D,NORMAL,A,Fase de Grupos,False,False,3,1,-1,2,0
8909,1994,1994-10-29,Guarani,Vasco,SP,RJ,2.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,2,2,-2,2,0
8910,1994,1994-10-30,São Paulo,Palmeiras,SP,SP,2.0,2.0,E,E,NORMAL,B,Fase de Grupos,False,True,4,0,0,1,1
8911,1994,1994-10-30,Flamengo,Bahia,RJ,BA,0.0,1.0,D,V,NORMAL,B,Fase de Grupos,False,False,1,-1,1,0,2
8912,1994,1994-10-30,Santos,Paraná,SP,PR,1.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,1,1,-1,2,0
8913,1994,1994-10-30,Portuguesa,Internacional,SP,RS,1.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,1,1,-1,2,0
8914,1994,1994-10-30,Grêmio,Fluminense,RS,RJ,3.0,1.0,V,D,NORMAL,A,Fase de Grupos,False,False,4,2,-2,2,0
8915,1994,1994-10-30,Red Bull Bragantino,Cruzeiro,SP,MG,1.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,1,1,-1,2,0
8916,1994,1994-10-30,Vitória,Atlético Mineiro,BA,MG,1.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,1,1,-1,2,0
8917,1994,1994-10-30,Criciúma,Náutico,SC,PE,2.0,1.0,V,D,NORMAL,4F,Fase Classificatória,False,False,3,1,-1,2,0
8918,1994,1994-10-30,União São João,Remo,SP,PA,0.0,0.0,E,E,NORMAL,4F,Fase Classificatória,False,False,0,0,0,1,1
8919,1994,1994-11-01,Sport,São Paulo,PE,SP,5.0,2.0,V,D,NORMAL,B,Fase de Grupos,False,False,7,3,-3,2,0
8920,1994,1994-11-01,Remo,Cruzeiro,PA,MG,0.0,0.0,E,E,NORMAL,4F,Fase Classificatória,False,False,0,0,0,1,1
8921,1994,1994-11-02,Paraná,Corinthians,PR,SP,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
8922,1994,1994-11-02,Paysandu,Santos,PA,SP,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,False,1,-1,1,0,2
8923,1994,1994-11-02,Bahia,Fluminense,BA,RJ,1.0,1.0,E,E,NORMAL,3F,Fase Classificatória,False,False,2,0,0,1,1
8924,1994,1994-11-02,Portuguesa,Flamengo,SP,RJ,3.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,3,3,-3,2,0
8925,1994,1994-11-02,Palmeiras,Guarani,SP,SP,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,True,1,-1,1,0,2
8926,1994,1994-11-02,Vitória,Red Bull Bragantino,BA,SP,0.0,2.0,D,V,NORMAL,4F,Fase Classificatória,False,False,2,-2,2,0,2
8927,1994,1994-11-03,Internacional,Sport,RS,PE,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
8928,1994,1994-11-03,Vasco,São Paulo,RJ,SP,2.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,2,2,-2,2,0
8929,1994,1994-11-03,Remo,União São João,PA,SP,0.0,0.0,E,E,NORMAL,4F,Fase Classificatória,False,False,0,0,0,1,1
8930,1994,1994-11-03,Náutico,Criciúma,PE,SC,3.0,1.0,V,D,NORMAL,4F,Fase Classificatória,False,False,4,2,-2,2,0
8931,1994,1994-11-05,Fluminense,Palmeiras,RJ,SP,4.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,False,5,3,-3,2,0
8932,1994,1994-11-05,Santos,Vasco,SP,RJ,3.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,3,3,-3,2,0
8933,1994,1994-11-05,Grêmio,Paraná,RS,PR,1.0,3.0,D,V,NORMAL,3F,Fase Classificatória,False,False,4,-2,2,0,2
8934,1994,1994-11-06,São Paulo,Paysandu,SP,PA,4.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,4,4,-4,2,0
8935,1994,1994-11-06,Corinthians,Botafogo,SP,RJ,0.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,False,2,-2,2,0,2
8936,1994,1994-11-06,Flamengo,Internacional,RJ,RS,1.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,False,3,-1,1,0,2
8937,1994,1994-11-06,Guarani,Bahia,SP,BA,2.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,2,2,-2,2,0
8938,1994,1994-11-06,Sport,Portuguesa,PE,SP,0.0,3.0,D,V,NORMAL,3F,Fase Classificatória,False,False,3,-3,3,0,2
8939,1994,1994-11-06,Cruzeiro,Red Bull Bragantino,MG,SP,1.0,1.0,E,E,NORMAL,4F,Fase Classificatória,False,False,2,0,0,1,1
8940,1994,1994-11-06,Remo,Atlético Mineiro,PA,MG,0.0,6.0,D,V,NORMAL,4F,Fase Classificatória,False,False,6,-6,6,0,2
8941,1994,1994-11-06,Vitória,Criciúma,BA,SC,1.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,1,1,-1,2,0
8942,1994,1994-11-06,Náutico,União São João,PE,SP,0.0,1.0,D,V,NORMAL,4F,Fase Classificatória,False,False,1,-1,1,0,2
8943,1994,1994-11-08,Grêmio,Palmeiras,RS,SP,1.0,1.0,E,E,NORMAL,3F,Fase Classificatória,False,False,2,0,0,1,1
8944,1994,1994-11-09,São Paulo,Portuguesa,SP,SP,0.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,True,2,-2,2,0,2
8945,1994,1994-11-09,Sport,Vasco,PE,RJ,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
8946,1994,1994-11-09,Santos,Internacional,SP,RS,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
8947,1994,1994-11-09,Fluminense,Botafogo,RJ,RJ,2.0,2.0,E,E,NORMAL,3F,Fase Classificatória,False,True,4,0,0,1,1
8948,1994,1994-11-09,Corinthians,Bahia,SP,BA,2.0,2.0,E,E,NORMAL,3F,Fase Classificatória,False,False,4,0,0,1,1
8949,1994,1994-11-09,Guarani,Paraná,SP,PR,4.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,False,5,3,-3,2,0
8950,1994,1994-11-09,Náutico,Atlético Mineiro,PE,MG,0.0,0.0,E,E,NORMAL,4F,Fase Classificatória,False,False,0,0,0,1,1
8951,1994,1994-11-09,Criciúma,Cruzeiro,SC,MG,1.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,1,1,-1,2,0
8952,1994,1994-11-09,Vitória,União São João,BA,SP,1.0,1.0,E,E,NORMAL,4F,Fase Classificatória,False,False,2,0,0,1,1
8953,1994,1994-11-10,Flamengo,Paysandu,RJ,PA,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
8954,1994,1994-11-10,Red Bull Bragantino,Remo,SP,PA,2.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,2,2,-2,2,0
8955,1994,1994-11-12,Internacional,São Paulo,RS,SP,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,False,1,-1,1,0,2
8956,1994,1994-11-12,Portuguesa,Santos,SP,SP,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,True,0,0,0,1,1
8957,1994,1994-11-12,Paraná,Fluminense,PR,RJ,4.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,False,5,3,-3,2,0
8958,1994,1994-11-13,Vasco,Flamengo,RJ,RJ,1.0,1.0,E,E,NORMAL,3F,Fase Classificatória,False,True,2,0,0,1,1
8959,1994,1994-11-13,Palmeiras,Corinthians,SP,SP,4.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,True,5,3,-3,2,0
8960,1994,1994-11-13,Botafogo,Guarani,RJ,SP,1.0,1.0,E,E,NORMAL,3F,Fase Classificatória,False,False,2,0,0,1,1
8961,1994,1994-11-13,Paysandu,Sport,PA,PE,1.0,1.0,E,E,NORMAL,3F,Fase Classificatória,False,False,2,0,0,1,1
8962,1994,1994-11-13,Bahia,Grêmio,BA,RS,2.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,2,2,-2,2,0
8963,1994,1994-11-13,Cruzeiro,Remo,MG,PA,1.0,5.0,D,V,NORMAL,4F,Fase Classificatória,False,False,6,-4,4,0,2
8964,1994,1994-11-13,Red Bull Bragantino,Atlético Mineiro,SP,MG,2.0,2.0,E,E,NORMAL,4F,Fase Classificatória,False,False,4,0,0,1,1
8965,1994,1994-11-16,Flamengo,Fluminense,RJ,RJ,0.0,3.0,D,V,NORMAL,3F,Fase Classificatória,False,True,3,-3,3,0,2
8966,1994,1994-11-16,São Paulo,Grêmio,SP,RS,3.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,False,4,2,-2,2,0
8967,1994,1994-11-16,Paysandu,Botafogo,PA,RJ,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,False,1,-1,1,0,2
8968,1994,1994-11-16,Internacional,Bahia,RS,BA,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
8969,1994,1994-11-16,Sport,Guarani,PE,SP,0.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,False,2,-2,2,0,2
8970,1994,1994-11-16,Santos,Corinthians,SP,SP,1.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,True,3,-1,1,0,2
8971,1994,1994-11-16,Criciúma,Remo,SC,PA,2.0,1.0,V,D,NORMAL,4F,Fase Classificatória,False,False,3,1,-1,2,0
8972,1994,1994-11-16,União São João,Red Bull Bragantino,SP,SP,0.0,0.0,E,E,NORMAL,4F,Fase Classificatória,False,True,0,0,0,1,1
8973,1994,1994-11-16,Atlético Mineiro,Vitória,MG,BA,2.0,2.0,E,E,NORMAL,4F,Fase Classificatória,False,False,4,0,0,1,1
8974,1994,1994-11-17,Portuguesa,Palmeiras,SP,SP,3.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,True,4,2,-2,2,0
8975,1994,1994-11-17,Cruzeiro,Náutico,MG,PE,2.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,2,2,-2,2,0
8976,1994,1994-11-19,Grêmio,Flamengo,RS,RJ,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,False,1,-1,1,0,2
8977,1994,1994-11-19,Guarani,São Paulo,SP,SP,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,True,1,1,-1,2,0
8978,1994,1994-11-20,Botafogo,Portuguesa,RJ,SP,5.0,2.0,V,D,NORMAL,3F,Fase Classificatória,False,False,7,3,-3,2,0
8979,1994,1994-11-20,Fluminense,Santos,RJ,SP,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,False,1,-1,1,0,2
8980,1994,1994-11-20,Corinthians,Sport,SP,PE,0.0,3.0,D,V,NORMAL,3F,Fase Classificatória,False,False,3,-3,3,0,2
8981,1994,1994-11-20,Palmeiras,Vasco,SP,RJ,3.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,3,3,-3,2,0
8982,1994,1994-11-20,Bahia,Paysandu,BA,PA,3.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,3,3,-3,2,0
8983,1994,1994-11-20,Paraná,Internacional,PR,RS,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
8984,1994,1994-11-20,Remo,Vitória,PA,BA,0.0,1.0,D,V,NORMAL,4F,Fase Classificatória,False,False,1,-1,1,0,2
8985,1994,1994-11-20,União São João,Cruzeiro,SP,MG,2.0,3.0,D,V,NORMAL,4F,Fase Classificatória,False,False,5,-1,1,0,2
8986,1994,1994-11-20,Red Bull Bragantino,Náutico,SP,PE,1.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,1,1,-1,2,0
8987,1994,1994-11-20,Atlético Mineiro,Criciúma,MG,SC,2.0,1.0,V,D,NORMAL,4F,Fase Classificatória,False,False,3,1,-1,2,0
8988,1994,1994-11-23,Corinthians,São Paulo,SP,SP,1.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,True,3,-1,1,0,2
8989,1994,1994-11-23,Grêmio,Santos,RS,SP,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
8990,1994,1994-11-23,Paraná,Paysandu,PR,PA,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
8991,1994,1994-11-23,Guarani,Flamengo,SP,RJ,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
8992,1994,1994-11-23,Fluminense,Sport,RJ,PE,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
8993,1994,1994-11-23,Palmeiras,Internacional,SP,RS,1.0,1.0,E,E,NORMAL,3F,Fase Classificatória,False,False,2,0,0,1,1
8994,1994,1994-11-23,Bahia,Portuguesa,BA,SP,2.0,1.0,V,D,NORMAL,3F,Fase Classificatória,False,False,3,1,-1,2,0
8995,1994,1994-11-23,Botafogo,Vasco,RJ,RJ,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,True,0,0,0,1,1
8996,1994,1994-11-23,Cruzeiro,Atlético Mineiro,MG,MG,0.0,1.0,D,V,NORMAL,4F,Fase Classificatória,False,True,1,-1,1,0,2
8997,1994,1994-11-23,Náutico,Vitória,PE,BA,1.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,1,1,-1,2,0
8998,1994,1994-11-23,Criciúma,União São João,SC,SP,3.0,1.0,V,D,NORMAL,4F,Fase Classificatória,False,False,4,2,-2,2,0
8999,1994,1994-11-26,Santos,Guarani,SP,SP,3.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,True,3,3,-3,2,0
9000,1994,1994-11-26,Internacional,Botafogo,RS,RJ,0.0,1.0,D,V,NORMAL,3F,Fase Classificatória,False,False,1,-1,1,0,2
9001,1994,1994-11-27,Paysandu,Palmeiras,PA,SP,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
9002,1994,1994-11-27,Portuguesa,Paraná,SP,PR,2.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,2,2,-2,2,0
9003,1994,1994-11-27,Vasco,Bahia,RJ,BA,0.0,0.0,E,E,NORMAL,3F,Fase Classificatória,False,False,0,0,0,1,1
9004,1994,1994-11-27,Sport,Grêmio,PE,RS,1.0,2.0,D,V,NORMAL,3F,Fase Classificatória,False,False,3,-1,1,0,2
9005,1994,1994-11-27,São Paulo,Fluminense,SP,RJ,4.0,2.0,V,D,NORMAL,3F,Fase Classificatória,False,False,6,2,-2,2,0
9006,1994,1994-11-27,Flamengo,Corinthians,RJ,SP,2.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,2,2,-2,2,0
9007,1994,1994-11-27,Vitória,Cruzeiro,BA,MG,2.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,2,2,-2,2,0
9008,1994,1994-11-27,Remo,Náutico,PA,PE,2.0,0.0,V,D,NORMAL,4F,Fase Classificatória,False,False,2,2,-2,2,0
9009,1994,1994-11-27,União São João,Atlético Mineiro,SP,MG,3.0,1.0,V,D,NORMAL,4F,Fase Classificatória,False,False,4,2,-2,2,0
9010,1994,1994-11-27,Criciúma,Red Bull Bragantino,SC,SP,2.0,2.0,E,E,NORMAL,4F,Fase Classificatória,False,False,4,0,0,1,1
9011,1994,1994-11-28,Botafogo,Grêmio,RJ,RS,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
9012,1994,1994-11-28,Vasco,Paraná,RJ,PR,1.0,0.0,V,D,NORMAL,3F,Fase Classificatória,False,False,1,1,-1,2,0
9013,1994,1994-11-30,Corinthians,Red Bull Bragantino,SP,SP,1.0,1.0,E,E,NORMAL,QF,Quartas de Final,True,True,2,0,0,1,1
9014,1994,1994-11-30,São Paulo,Guarani,SP,SP,1.0,0.0,V,D,NORMAL,QF,Quartas de Final,True,True,1,1,-1,2,0
9015,1994,1994-11-30,Bahia,Palmeiras,BA,SP,1.0,2.0,D,V,NORMAL,QF,Quartas de Final,True,False,3,-1,1,0,2
9016,1994,1994-12-01,Atlético Mineiro,Botafogo,MG,RJ,2.0,0.0,V,D,NORMAL,QF,Quartas de Final,True,False,2,2,-2,2,0
9017,1994,1994-12-03,Guarani,São Paulo,SP,SP,4.0,2.0,V,D,NORMAL,QF,Quartas de Final,True,True,6,2,-2,2,0
9018,1994,1994-12-03,Palmeiras,Bahia,SP,BA,2.0,1.0,V,D,NORMAL,QF,Quartas de Final,True,False,3,1,-1,2,0
9019,1994,1994-12-04,Corinthians,Red Bull Bragantino,SP,SP,0.0,0.0,E,E,NORMAL,QF,Quartas de Final,True,True,0,0,0,1,1
9020,1994,1994-12-04,Botafogo,Atlético Mineiro,RJ,MG,2.0,1.0,V,D,NORMAL,QF,Quartas de Final,True,False,3,1,-1,2,0
9021,1994,1994-12-07,Atlético Mineiro,Corinthians,MG,SP,3.0,2.0,V,D,NORMAL,SF,Semifinal,True,False,5,1,-1,2,0
9022,1994,1994-12-08,Palmeiras,Guarani,SP,SP,3.0,1.0,V,D,NORMAL,SF,Semifinal,True,True,4,2,-2,2,0
9023,1994,1994-12-11,Corinthians,Atlético Mineiro,SP,MG,1.0,0.0,V,D,NORMAL,SF,Semifinal,True,False,1,1,-1,2,0
9024,1994,1994-12-11,Guarani,Palmeiras,SP,SP,1.0,2.0,D,V,NORMAL,SF,Semifinal,True,True,3,-1,1,0,2
9025,1994,1994-12-15,Corinthians,Palmeiras,SP,SP,1.0,3.0,D,V,NORMAL,F,Final,True,True,4,-2,2,0,2
9026,1994,1994-12-18,Palmeiras,Corinthians,SP,SP,1.0,1.0,E,E,NORMAL,F,Final,True,True,2,0,0,1,1
9027,1995,1995-08-19,Vitória,Botafogo,BA,RJ,2.0,2.0,E,E,NORMAL,A,Fase de Grupos,False,False,4,0,0,1,1
9028,1995,1995-08-19,Palmeiras,Guarani,SP,SP,3.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,True,3,3,-3,3,0
9029,1995,1995-08-19,Santos,Goiás,SP,GO,1.0,1.0,E,E,NORMAL,B,Fase de Grupos,False,False,2,0,0,1,1
9030,1995,1995-08-20,Cruzeiro,Juventude,MG,RS,0.0,0.0,E,E,NORMAL,A,Fase de Grupos,False,False,0,0,0,1,1
9031,1995,1995-08-20,Paraná,Grêmio,PR,RS,2.0,0.0,V,D,NORMAL,A,Fase de Grupos,False,False,2,2,-2,3,0
9032,1995,1995-08-20,Fluminense,Criciúma,RJ,SC,1.0,0.0,V,D,NORMAL,B,Fase de Grupos,False,False,1,1,-1,3,0
